Customer_ID,Customer_Name,Gender,DOB,City,Region_ID,Occupation,Income_Band,Customer_Segment,Join_Date
C006447,Customer 006447,Male,1980-07-24,Lucknow,R003,Education,High,Corporate,2021-02-08
C006448,Customer 006448,Male,1978-12-02,Kolkata,R001,Healthcare,Low,Retail,2019-06-20
C006449,Customer 006449,Female,1989-04-21,Delhi,R006,Self Employed,High,Retail,2026-02-03
C006450,Customer 006450,Male,2024-08-25,Delhi,R004,Self Employed,Medium,Premium,2025-03-23
C006451,Customer 006451,Female,2005-12-25,Bengaluru,R001,Healthcare,Medium,Retail,2023-01-11
C006452,Customer 006452,Male,2004-09-08,Jaipur,R006,Business Owner,Medium,Retail,2023-02-09
C006453,Customer 006453,Male,1987-06-15,Pune,R003,IT Professional,Medium,Corporate,2023-04-14
C006454,Customer 006454,Male,2004-12-13,Hyderabad,R006,Government Employee,High,Premium,2021-08-12
C006455,Customer 006455,Female,2003-04-16,Jaipur,R006,Business Owner,Medium,Retail,2020-03-05
C006456,Customer 006456,Female,1979-03-25,Chennai,R003,Education,High,Retail,2018-06-15
C006457,Customer 006457,Male,2005-01-30,Chennai,R004,Finance,Medium,Premium,2019-02-18
C006458,Customer 006458,Female,2008-01-15,Bengaluru,R006,Self Employed,Medium,Corporate,2019-01-28
C006459,Customer 006459,Female,2021-06-11,Kolkata,R004,Healthcare,Medium,Retail,2018-08-20
C006460,Customer 006460,Male,1980-03-24,Kolkata,R006,Healthcare,High,Retail,2023-04-27
C006461,Customer 006461,Male,1991-04-26,Faridabad,R006,Healthcare,Low,Retail,2024-04-12
C006462,Customer 006462,Male,2022-11-17,Lucknow,R003,Unknown,High,Retail,2025-08-23
C006463,Customer 006463,Male,2011-04-24,Pune,R001,Government Employee,Medium,Corporate,2024-08-11
C006464,Customer 006464,Male,1980-07-04,Pune,R001,Healthcare,High,Retail,2025-03-20
C006465,Customer 006465,Male,2029-06-19,Hyderabad,R005,IT Professional,Medium,Retail,2021-04-01
C006466,Customer 006466,Female,2004-01-06,Chennai,R003,Education,Low,Retail,2026-03-09
C006467,Customer 006467,Male,1995-09-19,Pune,R005,Other,Very High,Retail,2019-10-25
C006468,Customer 006468,Male,1983-07-06,Mumbai,R006,Self Employed,Low,Retail,2020-06-04
C006469,Customer 006469,Male,1999-10-10,Faridabad,R003,IT Professional,Low,Premium,2019-09-02
C006470,Customer 006470,Male,2022-06-04,Jaipur,R005,Engineer,Medium,Retail,2018-04-08
C006471,Customer 006471,Female,2003-10-12,Pune,R002,Business Owner,Very High,Premium,2021-01-24
C006472,Customer 006472,Female,1991-02-09,Mumbai,R001,Other,Medium,Premium,2020-08-04
C006473,Customer 006473,Female,2014-03-25,Lucknow,R001,Self Employed,Medium,Corporate,2022-08-10
C006474,Customer 006474,Male,2029-07-05,Mumbai,R002,Healthcare,Medium,Retail,2024-03-07
C006475,Customer 006475,Male,2022-06-25,Hyderabad,R004,Government Employee,Medium,Retail,2022-11-24
C006476,Customer 006476,Female,2007-04-21,Gurugram,R002,Engineer,High,Retail,2025-01-01
C006477,Customer 006477,Female,1981-12-04,Pune,R001,Finance,Medium,Retail,2025-07-22
C006478,Customer 006478,Male,1987-09-09,Jaipur,R003,Other,Medium,Retail,2022-07-07
C006479,Customer 006479,Male,2009-02-09,Chennai,R005,Consultant,Medium,Retail,2021-06-04
C006480,Customer 006480,Male,2027-09-21,Ahmedabad,R001,Self Employed,High,Retail,2024-10-15
C006481,Customer 006481,Male,2020-06-24,Lucknow,R002,Engineer,Low,Retail,2020-05-30
C006482,Customer 006482,Male,1995-05-10,Mumbai,R003,Finance,High,Retail,2020-05-17
C006483,Customer 006483,Female,1984-03-08,Hyderabad,R001,Consultant,High,Retail,2021-02-10
C006484,Customer 006484,Male,2005-10-22,Chennai,R002,Self Employed,Low,Retail,2022-09-09
C006485,Customer 006485,Female,1978-07-26,Ahmedabad,R001,Consultant,Low,Corporate,2026-02-19
C006486,Customer 006486,Male,2015-10-18,Jaipur,R002,Finance,Medium,Retail,2022-10-30
C006487,Customer 006487,Female,1997-03-24,Mumbai,R006,Consultant,High,Corporate,2023-03-09
C006488,Customer 006488,Female,1978-11-23,Pune,R002,Self Employed,High,Retail,2018-02-23
C006489,Customer 006489,Female,2000-05-09,Pune,R001,Finance,High,Corporate,2022-11-07
C006490,Customer 006490,Male,2002-12-29,Ahmedabad,R003,Finance,Medium,Retail,2020-10-08
C006491,Customer 006491,Male,2017-12-08,Kolkata,R001,Business Owner,Very High,Premium,2025-02-12
C006492,Customer 006492,Male,2022-02-19,Gurugram,R001,Self Employed,Medium,Retail,2019-11-21
C006493,Customer 006493,Female,1979-12-24,Bengaluru,R006,Consultant,High,Corporate,2021-06-26
C006494,Customer 006494,Female,2008-04-02,Delhi,R003,Education,Medium,Retail,2025-09-21
C006495,Customer 006495,Male,1986-11-13,Chennai,R006,Other,Medium,Corporate,2018-02-07
C006496,Customer 006496,Female,2024-08-14,Bengaluru,R001,Government Employee,Medium,Retail,2025-06-29
C006497,Customer 006497,Female,1991-12-09,Mumbai,R006,Self Employed,Medium,Retail,2019-04-06
C006498,Customer 006498,Female,2015-10-18,Hyderabad,R005,Other,Low,Retail,2021-09-20
C006499,Customer 006499,Female,2007-11-29,Pune,R005,Engineer,Medium,Retail,2019-03-28
C006500,Customer 006500,Male,2018-08-16,Lucknow,R005,Self Employed,Low,Retail,2024-06-16
C006501,Customer 006501,Female,2025-08-10,Pune,R002,Engineer,Medium,Retail,2021-06-07
C006502,Customer 006502,Male,1982-03-26,Faridabad,R004,Consultant,Low,Corporate,2021-12-09
C006503,Customer 006503,Female,2002-08-13,Ahmedabad,R006,Other,Medium,Retail,2022-08-21
C006504,Customer 006504,Female,2019-07-06,Mumbai,R001,Education,Very High,Retail,2025-03-15
C006505,Customer 006505,Male,1998-07-02,Gurugram,R004,Other,Medium,Corporate,2025-11-12
C006506,Customer 006506,Female,2012-03-19,Faridabad,R006,Other,Low,Retail,2018-10-12
C006507,Customer 006507,Male,2020-08-10,Lucknow,R005,Finance,Medium,Premium,2024-03-08
C006508,Customer 006508,Male,2014-04-22,Hyderabad,R003,Consultant,High,Retail,2018-10-05
C006509,Customer 006509,Male,1992-11-02,Hyderabad,R005,Engineer,Medium,Retail,2022-03-01
C006510,Customer 006510,Male,2016-07-21,Lucknow,R001,IT Professional,Medium,Retail,2026-02-27
C006511,Customer 006511,Male,1986-08-23,Faridabad,R004,Other,High,Corporate,2024-10-20
C006512,Customer 006512,Male,2003-03-21,Delhi,R004,Healthcare,Medium,Corporate,2019-03-17
C006513,Customer 006513,Male,1996-02-08,Mumbai,R006,Consultant,Medium,Retail,2022-05-12
C006514,Customer 006514,Female,2010-08-22,Jaipur,R002,Self Employed,Low,Retail,2019-06-26
C006515,Customer 006515,Male,2019-04-23,Ahmedabad,R003,Finance,Low,Premium,2025-12-26
C006516,Customer 006516,Female,2022-03-26,Faridabad,R005,Healthcare,Medium,Corporate,2018-01-16
C006517,Customer 006517,Female,2026-01-24,Chennai,R003,Business Owner,Medium,Retail,2022-01-13
C006518,Customer 006518,Female,2020-10-20,Hyderabad,R001,Self Employed,High,Retail,2024-03-30
C006519,Customer 006519,Male,1984-02-07,Mumbai,R002,IT Professional,Medium,Premium,2020-08-28
C006520,Customer 006520,Male,1990-11-09,Faridabad,R005,Education,Medium,Retail,2020-03-25
C006521,Customer 006521,Female,2008-03-06,Kolkata,R001,Consultant,Medium,Retail,2019-02-17
C006522,Customer 006522,Male,1999-07-05,Mumbai,R003,Healthcare,Medium,Retail,2019-10-29
C006523,Customer 006523,Female,1998-08-05,Kolkata,R002,IT Professional,Medium,Corporate,2024-08-02
C006524,Customer 006524,Female,1993-03-17,Pune,R005,Healthcare,High,Retail,2022-09-23
C006525,Customer 006525,Female,1996-06-02,Pune,R003,Education,Low,Retail,2022-04-03
C006526,Customer 006526,Male,1984-11-13,Jaipur,R005,Education,Medium,Retail,2020-04-16
C006527,Customer 006527,Female,1999-06-05,Bengaluru,R002,IT Professional,High,Retail,2023-12-26
C006528,Customer 006528,Male,2018-06-16,Faridabad,R002,Business Owner,Medium,Retail,2018-03-27
C006529,Customer 006529,Female,1999-08-24,Chennai,R003,Finance,High,Corporate,2022-11-04
C006530,Customer 006530,Male,2021-05-17,Jaipur,R005,Other,Medium,Retail,2025-03-01
C006531,Customer 006531,Female,1993-06-15,Ahmedabad,R004,Education,Medium,Retail,2023-08-17
C006532,Customer 006532,Male,2025-11-05,Faridabad,R001,Self Employed,Low,Retail,2018-05-20
C006533,Customer 006533,Female,2002-12-16,Pune,R002,Engineer,Medium,Retail,2022-10-11
C006534,Customer 006534,Male,1983-05-01,Ahmedabad,R005,Education,Low,Retail,2023-03-07
C006535,Customer 006535,Male,2005-10-26,Jaipur,R003,Self Employed,High,Corporate,2018-12-20
C006536,Customer 006536,Male,2017-04-13,Faridabad,R003,IT Professional,Medium,Retail,2021-04-23
C006537,Customer 006537,Female,2004-09-02,Chennai,R002,Government Employee,High,Premium,2025-05-31
C006538,Customer 006538,Female,2008-01-09,Kolkata,R006,Business Owner,Medium,Corporate,2025-02-22
C006539,Customer 006539,Female,2003-02-20,Jaipur,R002,Engineer,High,Retail,2022-03-31
C006540,Customer 006540,Male,2002-02-03,Pune,R006,Self Employed,Medium,Retail,2024-02-27
C006541,Customer 006541,Male,1979-08-14,Chennai,R004,Business Owner,Low,Retail,2020-12-31
C006542,Customer 006542,Female,1999-07-20,Hyderabad,R003,Finance,Medium,Retail,2020-08-15
C006543,Customer 006543,Female,1994-05-04,Gurugram,R005,Business Owner,Very High,Retail,2022-10-17
C006544,Customer 006544,Male,2021-06-21,Delhi,R006,Government Employee,Medium,Corporate,2020-09-30
C006545,Customer 006545,Female,1980-05-03,Delhi,R001,IT Professional,Medium,Corporate,2022-07-29
C006546,Customer 006546,Male,1993-02-05,Jaipur,R001,Finance,Medium,Retail,2021-01-23
C006547,Customer 006547,Male,2005-04-24,Ahmedabad,R004,Business Owner,Medium,Retail,2023-10-12
C006548,Customer 006548,Male,1989-10-22,Delhi,R006,Government Employee,Medium,Retail,2025-05-26
C006549,Customer 006549,Female,2011-03-28,Gurugram,R006,Finance,Medium,Retail,2022-09-18
C006550,Customer 006550,Male,2013-04-01,Mumbai,R005,Finance,Medium,Retail,2019-06-03
C006551,Customer 006551,Female,1980-10-22,Chennai,R001,Healthcare,High,Retail,2024-03-31
C006552,Customer 006552,Male,2003-12-18,Delhi,R001,IT Professional,Low,Retail,2018-07-02
C006553,Customer 006553,Female,2014-06-01,Mumbai,R005,Engineer,Medium,Retail,2022-10-16
C006554,Customer 006554,Female,2006-01-24,Kolkata,R006,Business Owner,High,Retail,2021-06-26
C006555,Customer 006555,Male,1981-12-13,Ahmedabad,R005,Finance,Medium,Premium,2019-05-15
C006556,Customer 006556,Male,2006-01-06,Hyderabad,R002,Engineer,Medium,Retail,2018-02-22
C006557,Customer 006557,Male,1985-10-16,Hyderabad,R001,Business Owner,High,Corporate,2018-05-30
C006558,Customer 006558,Male,2010-09-18,Chennai,R006,Finance,Medium,Corporate,2024-08-03
C006559,Customer 006559,Female,2000-03-07,Mumbai,R001,IT Professional,Medium,Retail,2024-09-18
C006560,Customer 006560,Female,2005-05-14,Bengaluru,R004,Finance,High,Retail,2018-12-12
C006561,Customer 006561,Female,2004-01-03,Hyderabad,R002,Consultant,Very High,Corporate,2022-06-30
C006562,Customer 006562,Female,2020-05-28,Hyderabad,R002,Consultant,Medium,Retail,2024-08-26
C006563,Customer 006563,Female,1989-02-02,Kolkata,R001,Engineer,High,Corporate,2021-09-15
C006564,Customer 006564,Male,1992-10-11,Hyderabad,R003,Healthcare,Medium,Corporate,2018-12-11
C006565,Customer 006565,Male,2003-05-26,Gurugram,R003,Healthcare,Medium,Premium,2022-01-17
C006566,Customer 006566,Female,1982-07-26,Hyderabad,R005,Education,High,Retail,2022-01-09
C006567,Customer 006567,Male,1990-05-25,Delhi,R002,Consultant,High,Premium,2023-04-28
C006568,Customer 006568,Male,1991-06-21,Hyderabad,R001,Healthcare,Medium,Premium,2022-05-07
C006569,Customer 006569,Male,2019-10-17,Kolkata,R006,Self Employed,Medium,Retail,2022-06-04
C006570,Customer 006570,Male,2012-05-03,Ahmedabad,R001,Government Employee,High,Retail,2018-09-04
C006571,Customer 006571,Male,1994-08-25,Jaipur,R001,Self Employed,Medium,Retail,2020-01-11
C006572,Customer 006572,Male,2011-11-29,Hyderabad,R006,Business Owner,Medium,Retail,2018-07-15
C006573,Customer 006573,Female,2014-05-07,Faridabad,R006,Finance,Very High,Retail,2020-02-04
C006574,Customer 006574,Male,1991-04-22,Faridabad,R004,Education,Medium,Corporate,2019-06-14
C006575,Customer 006575,Male,2003-06-30,Lucknow,R003,Education,Medium,Retail,2025-04-18
C006576,Customer 006576,Female,1981-05-01,Chennai,R004,Finance,Medium,Corporate,2018-02-06
C006577,Customer 006577,Female,1985-10-26,Bengaluru,R001,Other,Medium,Corporate,2019-08-10
C006578,Customer 006578,Female,2007-04-16,Lucknow,R001,Engineer,Low,Retail,2021-07-09
C006579,Customer 006579,Male,2001-01-23,Faridabad,R002,Healthcare,Medium,Corporate,2018-02-02
C006580,Customer 006580,Female,2020-02-10,Delhi,R002,Healthcare,Low,Retail,2019-07-02
C006581,Customer 006581,Male,2003-07-20,Pune,R003,Self Employed,High,Retail,2018-08-27
C006582,Customer 006582,Female,1986-11-23,Kolkata,R006,Healthcare,High,Retail,2022-06-19
C006583,Customer 006583,Male,1988-05-05,Chennai,R005,Consultant,High,Retail,2022-09-12
C006584,Customer 006584,Male,2024-12-10,Jaipur,R001,Other,High,Corporate,2021-11-25
C006585,Customer 006585,Female,2022-09-25,Pune,R002,IT Professional,Low,Retail,2022-07-31
C006586,Customer 006586,Male,2005-03-26,Lucknow,R003,Healthcare,Very High,Retail,2019-08-14
C006587,Customer 006587,Male,2022-07-13,Ahmedabad,R004,Business Owner,Medium,Corporate,2018-05-12
C006588,Customer 006588,Male,2017-11-14,Chennai,R001,Other,Medium,Premium,2021-05-24
C006589,Customer 006589,Male,2009-12-22,Lucknow,R005,Education,High,Retail,2021-05-24
C006590,Customer 006590,Female,1987-08-10,Faridabad,R003,Business Owner,Low,Retail,2022-07-02
C006591,Customer 006591,Female,2024-03-14,Lucknow,R006,Engineer,Low,Retail,2019-01-31
C006592,Customer 006592,Female,2014-07-01,Ahmedabad,R005,Other,High,Retail,2019-12-03
C006593,Customer 006593,Male,2009-02-14,Chennai,R001,Engineer,Medium,Retail,2025-06-11
C006594,Customer 006594,Female,1993-12-05,Delhi,R003,Self Employed,High,Retail,2023-01-10
C006595,Customer 006595,Female,2018-08-11,Gurugram,R006,Healthcare,High,Retail,2021-07-23
C006596,Customer 006596,Male,2011-03-06,Ahmedabad,R002,Education,Very High,Premium,2025-01-09
C006597,Customer 006597,Female,1983-08-30,Delhi,R005,Government Employee,Medium,Corporate,2024-06-06
C006598,Customer 006598,Female,2001-05-04,Faridabad,R004,Engineer,Low,Retail,2022-09-29
C006599,Customer 006599,Female,2029-11-03,Bengaluru,R004,Education,High,Retail,2023-04-18
C006600,Customer 006600,Male,1994-04-21,Pune,R005,Self Employed,Medium,Retail,2022-10-09
C006601,Customer 006601,Female,2002-12-03,Bengaluru,R001,Engineer,Medium,Retail,2018-03-22
C006602,Customer 006602,Female,1994-05-25,Ahmedabad,R001,Healthcare,Medium,Retail,2018-04-17
C006603,Customer 006603,Female,1991-09-26,Kolkata,R001,Engineer,Medium,Retail,2021-03-11
C006604,Customer 006604,Male,2015-01-28,Bengaluru,R004,IT Professional,High,Retail,2024-07-23
C006605,Customer 006605,Male,2005-11-04,Kolkata,R004,Business Owner,High,Premium,2019-03-18
C006606,Customer 006606,Female,2022-03-04,Kolkata,R002,Government Employee,Medium,Retail,2024-09-24
C006607,Customer 006607,Female,2010-03-08,Ahmedabad,R001,Education,Medium,Corporate,2018-02-10
C006608,Customer 006608,Female,2003-02-24,Faridabad,R004,Education,Medium,Retail,2021-12-30
C006609,Customer 006609,Male,2013-04-08,Jaipur,R004,Engineer,Medium,Corporate,2021-04-18
C006610,Customer 006610,Male,2023-12-05,Hyderabad,R001,Self Employed,Low,Premium,2022-03-14
C006611,Customer 006611,Female,2025-05-31,Lucknow,R001,Other,Medium,Corporate,2025-07-30
C006612,Customer 006612,Female,2004-11-23,Bengaluru,R004,Self Employed,Very High,Corporate,2020-08-03
C006613,Customer 006613,Male,1984-11-10,Mumbai,R006,Finance,High,Premium,2020-05-16
C006614,Customer 006614,Male,2027-05-12,Gurugram,R005,Engineer,Medium,Retail,2023-04-25
C006615,Customer 006615,Female,1987-05-24,Bengaluru,R004,Consultant,High,Corporate,2024-12-31
C006616,Customer 006616,Male,1986-10-02,Jaipur,R002,Healthcare,Medium,Retail,2021-04-13
C006617,Customer 006617,Female,2019-06-23,Pune,R003,Engineer,High,Retail,2022-12-17
C006618,Customer 006618,Female,1978-02-23,Gurugram,R006,Finance,High,Corporate,2022-11-12
C006619,Customer 006619,Male,2008-06-09,Gurugram,R001,Consultant,Medium,Retail,2021-02-13
C006620,Customer 006620,Female,1986-02-14,Jaipur,R002,IT Professional,Low,Premium,2024-11-20
C006621,Customer 006621,Female,2004-08-06,Hyderabad,R005,Education,Medium,Retail,2018-04-29
C006622,Customer 006622,Female,2016-05-13,Ahmedabad,R003,Government Employee,Medium,Retail,2019-08-13
C006623,Customer 006623,Female,2000-10-01,Lucknow,R006,Self Employed,Medium,Retail,2018-06-11
C006624,Customer 006624,Female,2004-05-07,Gurugram,R004,Self Employed,Medium,Corporate,2023-05-10
C006625,Customer 006625,Female,2003-08-07,Jaipur,R001,Government Employee,Low,Retail,2019-12-17
C006626,Customer 006626,Female,2009-06-14,Bengaluru,R004,Other,Medium,Retail,2018-02-03
C006627,Customer 006627,Male,1987-02-23,Pune,R002,Business Owner,High,Premium,2018-01-16
C006628,Customer 006628,Male,2029-08-26,Jaipur,R001,Education,Medium,Retail,2024-05-27
C006629,Customer 006629,Female,2020-01-13,Mumbai,R004,Healthcare,Medium,Retail,2023-06-02
C006630,Customer 006630,Male,1979-07-11,Faridabad,R001,Engineer,Low,Retail,2025-08-26
C006631,Customer 006631,Female,1995-02-17,Pune,R002,Consultant,Medium,Retail,2021-08-30
C006632,Customer 006632,Female,1982-09-29,Kolkata,R004,Healthcare,Medium,Retail,2020-03-05
C006633,Customer 006633,Male,2002-11-22,Ahmedabad,R003,Government Employee,Very High,Retail,2026-03-04
C006634,Customer 006634,Female,2012-09-16,Chennai,R005,Self Employed,Low,Corporate,2018-01-30
C006635,Customer 006635,Female,2010-01-31,Delhi,R004,Consultant,Medium,Corporate,2021-12-11
C006636,Customer 006636,Male,2011-02-10,Gurugram,R001,Engineer,Low,Retail,2025-08-19
C006637,Customer 006637,Male,2002-12-22,Lucknow,R006,Consultant,High,Corporate,2024-07-27
C006638,Customer 006638,Male,2014-08-24,Ahmedabad,R004,Consultant,Medium,Retail,2019-04-07
C006639,Customer 006639,Male,2000-08-14,Hyderabad,R001,Other,High,Retail,2023-03-11
C006640,Customer 006640,Male,1978-10-17,Ahmedabad,R006,Consultant,High,Retail,2022-03-15
C006641,Customer 006641,Male,2009-04-17,Bengaluru,R002,IT Professional,High,Retail,2023-01-20
C006642,Customer 006642,Female,1992-07-31,Ahmedabad,R006,Healthcare,Low,Retail,2023-07-04
C006643,Customer 006643,Male,1990-09-25,Ahmedabad,R005,Other,Medium,Retail,2020-02-06
C006644,Customer 006644,Male,2025-11-18,Faridabad,R001,Engineer,High,Corporate,2023-05-06
C006645,Customer 006645,Female,2014-11-03,Delhi,R004,Finance,Medium,Retail,2019-05-05
C006646,Customer 006646,Female,1988-04-24,Chennai,R006,Government Employee,High,Retail,2026-01-29
C006647,Customer 006647,Male,2001-06-07,Pune,R002,Government Employee,Medium,Retail,2023-06-29
C006648,Customer 006648,Female,2026-01-22,Gurugram,R006,Healthcare,Medium,Retail,2022-08-02
C006649,Customer 006649,Female,1981-03-05,Delhi,R003,Other,Very High,Retail,2022-09-29
C006650,Customer 006650,Female,2003-12-06,Bengaluru,R004,Finance,High,Corporate,2023-05-29
C006651,Customer 006651,Female,2011-11-27,Bengaluru,R005,IT Professional,Low,Retail,2023-07-10
C006652,Customer 006652,Female,2016-03-26,Hyderabad,R002,Other,Medium,Corporate,2024-06-05
C006653,Customer 006653,Female,2001-01-29,Kolkata,R004,Healthcare,Medium,Retail,2020-04-20
C006654,Customer 006654,Female,1997-11-14,Faridabad,R001,Self Employed,Medium,Retail,2021-04-14
